Unnamed: 0,local_ID,run_name,pred_steps,fin_inputs_params_dict_financial_value_scaling,senti_inputs_params_dict_topic_qty,senti_inputs_params_dict_topic_model_alpha,senti_inputs_params_dict_relative_halflife,senti_inputs_params_dict_apply_IDF,senti_inputs_params_dict_topic_weight_square_factor,model_hyper_params_estimator__hidden_layer_sizes,model_hyper_params_general_adjusting_square_factor,model_hyper_params_estimator__alpha,model_hyper_params_lookbacks,validation_bets_with_confidence_proportion_sX_c0,validation_bets_with_confidence_proportion_sX_c0.01,validation_bets_with_confidence_proportion_sX_c0.02,validation_bets_with_confidence_proportion_sX_c0.035,validation_bets_with_confidence_proportion_sX_c0.05,validation_bets_with_confidence_proportion_sX_c0.1,validation_x_mins_PC_sX_c0,validation_x_mins_PC_sX_c0.01,validation_x_mins_PC_sX_c0.02,validation_x_mins_PC_sX_c0.035,validation_x_mins_PC_sX_c0.05,validation_x_mins_PC_sX_c0.1,validation_x_mins_score_sX_c0,validation_x_mins_score_sX_c0.01,validation_x_mins_score_sX_c0.02,validation_x_mins_score_sX_c0.035,validation_x_mins_score_sX_c0.05,validation_x_mins_score_sX_c0.1,validation_x_mins_weighted_sX_c0,validation_x_mins_weighted_sX_c0.01,validation_x_mins_weighted_sX_c0.02,validation_x_mins_weighted_sX_c0.035,validation_x_mins_weighted_sX_c0.05,validation_x_mins_weighted_sX_c0.1,testing_bets_with_confidence_proportion_sX_c0,testing_bets_with_confidence_proportion_sX_c0.01,testing_bets_with_confidence_proportion_sX_c0.02,testing_bets_with_confidence_proportion_sX_c0.035,testing_bets_with_confidence_proportion_sX_c0.05,testing_bets_with_confidence_proportion_sX_c0.1,testing_x_mins_PC_sX_c0,testing_x_mins_PC_sX_c0.01,testing_x_mins_PC_sX_c0.02,testing_x_mins_PC_sX_c0.035,testing_x_mins_PC_sX_c0.05,testing_x_mins_PC_sX_c0.1,testing_x_mins_score_sX_c0,testing_x_mins_score_sX_c0.01,testing_x_mins_score_sX_c0.02,testing_x_mins_score_sX_c0.035,testing_x_mins_score_sX_c0.05,testing_x_mins_score_sX_c0.1,testing_x_mins_weighted_sX_c0,testing_x_mins_weighted_sX_c0.01,testing_x_mins_weighted_sX_c0.02,testing_x_mins_weighted_sX_c0.035,testing_x_mins_weighted_sX_c0.05,testing_x_mins_weighted_sX_c0.1,experiment_timestamp,training_r2,training_mse,training_mae,validation_r2,validation_mse,validation_mae,testing_r2,testing_mse,testing_mae,profitability,predictor_names
10,10,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,5.0,180,1,4,4,2,1e-11,10,1.0,0.04464250754124488,0.025463789427517602,0.018166993183734895,0.013042706092372847,0.005975300607335625,0.7347985775676981,0.9847840075981551,0.99848287068392,1.0,1.0,1.0,0.003916400638341573,0.04785917929892421,0.07147094304358696,0.08891102995292302,0.10718417495029495,0.15068147135895546,0.05554752082993904,0.10992867649584492,0.12178465675616808,0.13535236973294745,0.14681029556208697,0.17531749439233021,1.0,0.03636095256839205,0.014613265105294234,0.006740799055304074,0.0027061602046841173,0.0,0.7425211572525093,0.9783491204330176,0.9932659932659933,1.0,1.0,0.0,0.00210837980021258,0.021313644435489675,0.036993750952450506,0.05059294745915531,0.06945350796444057,0.0,0.012258523041653913,0.0430097407806145,0.054583575548503196,0.06886793453303522,0.08103633820449035,0.0,03/01/24 13:47:56,-0.005829035390117765,0.00022206289607622735,0.004280289798931952,-0.008988837182769327,0.00022220775846579907,0.004288268438955289,-0.05227815989725304,3.404865018039316e-05,0.002383994897139711,,1be4ed4d9ef800965090af60bfed7f745d029356400b3bf4d29c97b7ab13d0e7
11,11,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,7.0,900,1,4,3,3,1e-10,8,1.0,0.039674575472309404,0.02445903950327365,0.017879723018011457,0.012814982533923592,0.005838662436610154,0.7175330556656053,0.9901800708998663,0.998905666333456,1.0,1.0,1.0,0.003796224197343546,0.05148796362128786,0.07267905807978567,0.0888624179037233,0.10720410986830735,0.15097269527190804,0.057088859725624476,0.11117249030305265,0.1220760396863334,0.13539660015108684,0.14698898467159227,0.1765580261016137,1.0,0.022353970259500436,0.012926426280493732,0.006268830790164253,0.0025755661385946154,0.0,0.7248031878705413,0.991304347826087,1.0,1.0,1.0,0.0,0.0020673023386414313,0.029056488246375498,0.0399210784124332,0.052731289307170325,0.07064395214236897,0.0,0.01569530492851393,0.04808390645475929,0.05660954018184906,0.07100022111894515,0.08220549451024867,0.0,03/01/24 14:44:19,-0.009264964897088302,0.00021993988628301746,0.00431248044480653,-0.011267995636370997,0.00022070666919946202,0.004354723502825953,-0.018426003865459117,3.260070337465936e-05,0.002275910867628523,,e076f2c87f9886ae0a1826a1ce69a0572076292b52deddb36e4e02d9cfcea689
12,12,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,1.0,7200,0,2,4,3,1e-09,10,1.0,0.045251630696518094,0.0253420553427879,0.01809953567162568,0.01299043854933254,0.005937669820882426,0.7389132505288231,0.9861796305436286,0.9997122302158272,1.0,1.0,1.0,0.0039604554125539,0.04917236397016118,0.07176898354217782,0.08906458580686276,0.10740550458943257,0.1509492190568967,0.05678326261187305,0.11002038024906716,0.12208199100016612,0.13565536619121668,0.14730776692122144,0.1769012158901762,1.0,0.023174571934658533,0.013186380633733516,0.006445581578429443,0.002656957291871679,0.0,0.7475398543593781,0.9915074309978769,1.0,1.0,1.0,0.0,0.002134658021496388,0.02867446774894539,0.03969713131972414,0.052403193772429864,0.06994111282369221,0.0,0.016289814901446563,0.047737602225187616,0.05622362910716257,0.07059489278157377,0.08191830311590367,0.0,03/01/24 15:58:27,-0.00710949095455995,0.00022227863013350637,0.004296017582273446,-0.006518597429669137,0.00022228227577906606,0.004299042047430338,-0.010608749480090607,3.2700349671470946e-05,0.0022203821199600045,,3f00f31972518264003a53190ab32c12869e8d637d95f28bfe050c2069707374
13,13,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,0.3,180,1,4,1,0,1e-08,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,1,1,1.0,180,0,4,1,2,1e-07,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,3.0,25200,1,1,2,1,1e-11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,7.0,7200,0,4,3,3,1e-10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,5.0,25200,0,4,2,3,1e-09,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,2,1,7.0,25200,1,4,2,0,1e-08,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,no_topics_steps_5_removal_1e+00parallel_run_7_4.csv,5,1,1,7.0,180,1,1,2,2,1e-07,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
